,angles,ranges
122,5.258074156939983,0.9950000047683716
123,5.2720050578936934,0.9950000047683716
124,5.2859359588474035,0.9950000047683716
125,5.299866859801114,1.0099999904632568
126,5.313131332397461,0.9950000047683716
127,5.327125699259341,0.9950000047683716
128,5.341120066121221,0.9950000047683716
129,5.3551144329831,0.9950000047683716
130,5.36910879984498,0.9950000047683716
131,5.38310316670686,0.9950000047683716
132,5.39709753356874,1.0099999904632568
133,5.41109190043062,0.9950000047683716
134,5.4250862672924995,0.9950000047683716
135,5.439080634154379,0.9950000047683716
136,5.453075001016259,0.9950000047683716
137,5.467069367878139,1.0099999904632568
138,5.481555461883545,0.9950000047683716
139,5.495375296100974,1.0099999904632568
140,5.509195130318403,0.9950000047683716
141,5.523014964535832,1.0099999904632568
142,5.536834798753262,1.0099999904632568
143,5.550654632970691,1.0099999904632568
144,5.56447446718812,1.0099999904632568
145,5.578294301405549,1.0099999904632568
146,5.592114135622978,1.0260000228881836
147,5.605933969840407,1.0260000228881836
148,5.6197538040578365,1.0099999904632568
149,5.633573638275266,1.0260000228881836
150,5.647361755371094,1.0260000228881836
151,5.661292656324804,1.0410000085830688
152,5.675223557278514,1.0410000085830688
153,5.689154458232224,1.0410000085830688
154,5.703085359185934,1.0570000410079956
155,5.717016260139644,1.0410000085830688
156,5.730947161093354,1.0720000267028809
157,5.744878062047064,1.0570000410079956
158,5.758808963000774,1.0720000267028809
159,5.7727398639544845,1.0720000267028809
160,5.7866707649081945,1.0880000591278076
161,5.800601665861905,1.0880000591278076
162,5.813866138458252,1.1030000448226929
163,5.828288904391229,1.1030000448226929
164,5.842711670324206,1.0880000591278076
165,5.8571344362571836,1.11899995803833
166,5.871557202190161,1.11899995803833
167,5.885979968123138,1.1339999437332153
168,5.900402734056115,1.149999976158142
169,5.914825499989092,1.149999976158142
170,5.9292482659220695,1.149999976158142
171,5.943671031855047,1.1649999618530273
172,5.958093797788024,1.180999994277954
173,5.972516563721001,1.1959999799728394
174,5.98717737197876,1.180999994277954
175,6.000759206712246,1.2120000123977661
176,6.014341041445732,1.2120000123977661
177,6.027922876179218,1.2430000305175781
178,6.0415047109127045,1.2430000305175781
179,6.055086545646191,1.2580000162124634
180,6.068668380379677,1.2740000486373901
181,6.082250215113163,1.2890000343322754
182,6.095832049846649,1.3049999475479126
183,6.109413884580135,1.3200000524520874
184,6.1229957193136215,1.3359999656677246
185,6.136577554047108,1.3509999513626099
186,6.146002292633057,1.3669999837875366
187,5.588686943054199,1.3980000019073486
188,5.031371593475342,1.3980000019073486
189,4.474056243896484,1.3980000019073486
190,3.916740894317627,1.3819999694824219
191,3.3594255447387695,1.3669999837875366
192,2.802110195159912,1.3509999513626099
193,2.2447948455810547,1.3200000524520874
194,1.6874794960021973,1.3049999475479126
195,1.1301641464233398,1.2890000343322754
196,0.5728487968444824,1.2740000486373901
197,0.015533447265625,1.2580000162124634
198,0.02949606440961361,1.2430000305175781
199,0.04404576402157545,1.2120000123977661
200,0.05859546363353729,1.2120000123977661
201,0.07314516324549913,1.2120000123977661
202,0.08769486285746098,1.1959999799728394
203,0.10224456246942282,1.1959999799728394
204,0.11679426208138466,1.180999994277954
205,0.1313439616933465,1.1649999618530273
206,0.14589366130530834,1.149999976158142
207,0.16044336091727018,1.1339999437332153
208,0.17499306052923203,1.11899995803833
209,0.18954276014119387,1.11899995803833
210,0.20350539684295654,1.11899995803833
211,0.21734109800308943,1.1030000448226929
212,0.2311767991632223,1.1030000448226929
213,0.2450125003233552,1.0880000591278076
214,0.2588482014834881,1.0720000267028809
215,0.27268390264362097,1.0720000267028809
216,0.28651960380375385,1.0720000267028809
217,0.30035530496388674,1.0720000267028809
218,0.3141910061240196,1.0570000410079956
219,0.3280267072841525,1.0410000085830688
220,0.3418624084442854,1.0410000085830688
221,0.3556981096044183,1.0260000228881836
222,0.36966073513031006,1.0410000085830688
223,0.3839248353615403,1.0099999904632568
224,0.3981889355927706,1.0260000228881836
225,0.41245303582400084,1.0099999904632568
226,0.4267171360552311,1.0099999904632568
227,0.44098123628646135,0.9950000047683716
228,0.4552453365176916,1.0099999904632568
229,0.46950943674892187,0.9950000047683716
230,0.48377353698015213,0.9950000047683716
231,0.4980376372113824,0.9950000047683716
232,0.5123017374426126,0.9950000047683716
233,0.5265658376738429,0.9789999723434448
234,0.5405284762382507,0.9950000047683716
235,0.5535232461988926,0.9629999995231628
236,0.5665180161595345,0.9629999995231628
237,0.5795127861201763,0.9480000138282776
238,0.5925075560808182,0.9789999723434448
239,0.60550232604146,0.9629999995231628
240,0.6184970960021019,0.9629999995231628
241,0.6314918659627438,0.9629999995231628
242,0.6444866359233856,0.9629999995231628
243,0.6574814058840275,0.9629999995231628
244,0.6704761758446693,0.9629999995231628
245,0.6834709458053112,0.9789999723434448
246,0.697433590888977,0.9629999995231628
247,0.7113327579572797,0.9629999995231628
248,0.7252319250255823,0.9629999995231628
249,0.739131092093885,0.9789999723434448
250,0.7530302591621876,0.9629999995231628
251,0.7669294262304902,0.9789999723434448
252,0.7808285932987928,0.9629999995231628
253,0.7947277603670955,0.9480000138282776
254,0.8086269274353981,0.9629999995231628
255,0.8225260945037007,0.9629999995231628
256,0.8364252615720034,0.9629999995231628
257,0.850324428640306,0.9789999723434448
258,0.8648106455802917,0.9789999723434448
259,0.8792492784559727,0.9950000047683716
260,0.8936879113316536,0.9950000047683716
261,0.9081265442073345,0.9950000047683716
262,0.9225651770830154,0.9950000047683716
263,0.9370038099586964,0.9950000047683716
264,0.9514424428343773,0.9950000047683716
265,0.9658810757100582,0.9950000047683716
266,0.9803197085857391,0.9950000047683716
267,0.9947583414614201,1.0099999904632568
268,1.009196974337101,1.0260000228881836
269,1.023635607212782,1.0260000228881836
270,1.0375982522964478,1.0410000085830688
271,1.0514022195711732,1.0260000228881836
272,1.0652061868458986,1.0260000228881836
273,1.079010154120624,1.0410000085830688
274,1.0928141213953495,1.0410000085830688
275,1.106618088670075,1.0570000410079956
276,1.1204220559448004,1.0720000267028809
277,1.1342260232195258,1.0720000267028809
278,1.1480299904942513,1.0720000267028809
279,1.1618339577689767,1.0880000591278076
280,1.1756379250437021,1.0880000591278076
281,1.1894418923184276,1.0880000591278076
282,1.2027063369750977,1.1030000448226929
283,1.2166055040434003,1.11899995803833
284,1.230504671111703,1.11899995803833
285,1.2444038381800056,1.1339999437332153
286,1.2583030052483082,1.1339999437332153
287,1.2722021723166108,1.149999976158142
288,1.2861013393849134,1.1649999618530273
289,1.300000506453216,1.180999994277954
290,1.3138996735215187,1.180999994277954
291,1.3277988405898213,1.1959999799728394
292,1.341698007658124,1.2120000123977661
293,1.3555971747264266,1.2269999980926514
294,1.3700834512710571,1.2430000305175781
295,1.3837763527408242,1.2430000305175781
296,1.3974692542105913,1.2580000162124634
297,1.4111621556803584,1.2740000486373901
298,1.4248550571501255,1.2740000486373901
299,1.4385479586198926,1.3049999475479126
300,1.4522408600896597,1.3200000524520874
301,1.4659337615594268,1.3359999656677246
302,1.4796266630291939,1.3509999513626099
303,1.493319564498961,1.3819999694824219
304,1.507012465968728,1.3980000019073486
305,1.5207053674384952,1.3819999694824219
306,1.53466796875,1.3669999837875366
307,1.5484719360247254,1.3509999513626099
308,1.5622759032994509,1.3359999656677246
309,1.5760798705741763,1.3200000524520874
310,1.5898838378489017,1.3049999475479126
311,1.6036878051236272,1.2890000343322754
312,1.6174917723983526,1.2740000486373901
313,1.631295739673078,1.2430000305175781
314,1.6450997069478035,1.2430000305175781
315,1.658903674222529,1.2430000305175781
316,1.6727076414972544,1.2269999980926514
317,1.6865116087719798,1.2120000123977661
318,1.6997761726379395,1.2120000123977661
319,1.713675339706242,1.1959999799728394
320,1.7275745067745447,1.180999994277954
321,1.7414736738428473,1.1649999618530273
322,1.75537284091115,1.1649999618530273
323,1.7692720079794526,1.149999976158142
324,1.7831711750477552,1.149999976158142
325,1.7970703421160579,1.1339999437332153
326,1.8109695091843605,1.11899995803833
327,1.8248686762526631,1.11899995803833
328,1.8387678433209658,1.11899995803833
329,1.8526670103892684,1.1030000448226929
330,1.867153286933899,1.1030000448226929
331,1.8813697872683406,1.0880000591278076
332,1.8955862876027822,1.0880000591278076
333,1.909802787937224,1.0720000267028809
334,1.9240192882716656,1.0720000267028809
335,1.9382357886061072,1.0720000267028809
336,1.952452288940549,1.0570000410079956
337,1.9666687892749906,1.0570000410079956
338,1.9808852896094322,1.0410000085830688
339,1.9951017899438739,1.0410000085830688
340,2.0093182902783155,1.0410000085830688
341,2.023534790612757,1.0410000085830688
342,2.037322759628296,1.0410000085830688
343,2.0512219266965985,1.0260000228881836
344,2.065121093764901,1.0260000228881836
345,2.079020260833204,1.0260000228881836
346,2.0929194279015064,1.0099999904632568
347,2.106818594969809,1.0099999904632568
348,2.1207177620381117,1.0099999904632568
349,2.1346169291064143,1.0099999904632568
350,2.148516096174717,1.0099999904632568
351,2.1624152632430196,0.9950000047683716
352,2.176314430311322,0.9950000047683716
353,2.190213597379625,1.0099999904632568
354,2.2040016651153564,0.9950000047683716
355,2.218043631874025,0.9950000047683716
356,2.2320855986326933,0.9950000047683716
357,2.2461275653913617,0.9950000047683716
358,2.26016953215003,0.9950000047683716
359,2.2742114989086986,0.9950000047683716
360,2.288253465667367,0.9950000047683716
361,2.3022954324260354,0.9950000047683716
362,2.316337399184704,0.9950000047683716
363,2.3303793659433722,0.9950000047683716
364,2.3444213327020407,0.9950000047683716
365,2.358463299460709,0.9950000047683716
366,2.3724260330200195,0.9950000047683716
367,2.3858968019485474,0.9950000047683716
368,2.399367570877075,0.9950000047683716
369,2.412838339805603,1.0099999904632568
370,2.426309108734131,1.0099999904632568
371,2.4397798776626587,1.0099999904632568
372,2.4532506465911865,1.0099999904632568
373,2.4667214155197144,1.0099999904632568
374,2.480192184448242,1.0099999904632568
375,2.49366295337677,1.0099999904632568
376,2.507133722305298,1.0260000228881836
377,2.5206044912338257,1.0260000228881836
378,2.535090684890747,1.0260000228881836
379,2.54892638605088,1.0410000085830688
380,2.562762087211013,1.0260000228881836
381,2.5765977883711457,1.0410000085830688
382,2.5904334895312786,1.0410000085830688
383,2.6042691906914115,1.0570000410079956
384,2.6181048918515444,1.0570000410079956
385,2.6319405930116773,1.0570000410079956
386,2.64577629417181,1.0720000267028809
387,2.659611995331943,1.0720000267028809
388,2.673447696492076,1.0720000267028809
389,2.687283397652209,1.0880000591278076
390,2.7010715007781982,1.0880000591278076
391,2.7146533355116844,1.1030000448226929
392,2.7282351702451706,1.1030000448226929
393,2.7418170049786568,1.11899995803833
394,2.755398839712143,1.11899995803833
395,2.768980674445629,1.1339999437332153
396,2.7825625091791153,1.1339999437332153
397,2.7961443439126015,1.149999976158142
398,2.8097261786460876,1.149999976158142
399,2.823308013379574,1.1649999618530273
400,2.83688984811306,1.180999994277954
401,2.850471682846546,1.1959999799728394
402,2.863736152648926,1.1959999799728394
403,2.8781906524673104,1.2120000123977661
404,2.892645152285695,1.2120000123977661
405,2.9070996521040797,1.2269999980926514
406,2.9215541519224644,1.2430000305175781
407,2.936008651740849,1.2430000305175781
408,2.9504631515592337,1.2740000486373901
409,2.9649176513776183,1.2740000486373901
410,2.979372151196003,1.2890000343322754
411,2.9938266510143876,1.3200000524520874
412,3.0082811508327723,1.3200000524520874
413,3.022735650651157,1.3509999513626099
414,3.037221908569336,1.3509999513626099
415,3.051057609729469,1.3819999694824219
416,3.0648933108896017,1.3980000019073486
417,3.0787290120497346,1.3980000019073486
418,3.0925647132098675,1.3819999694824219
419,3.1064004143700004,1.3669999837875366
420,3.1202361155301332,1.3509999513626099
421,3.134071816690266,1.3200000524520874
422,3.147907517850399,1.2890000343322754
423,3.161743219010532,1.2890000343322754
424,3.175578920170665,1.2740000486373901
425,3.1894146213307977,1.2580000162124634
426,3.203202724456787,1.2430000305175781
427,3.2170860255137086,1.2430000305175781
428,3.23096932657063,1.2269999980926514
429,3.2448526276275516,1.2120000123977661
430,3.258735928684473,1.1959999799728394
431,3.2726192297413945,1.1959999799728394
432,3.286502530798316,1.180999994277954
433,3.3003858318552375,1.1649999618530273
434,3.314269132912159,1.149999976158142
435,3.3281524339690804,1.1339999437332153
436,3.342035735026002,1.1339999437332153
437,3.3559190360829234,1.11899995803833
438,3.3691835403442383,1.1030000448226929
439,3.3827653750777245,1.1030000448226929
440,3.3963472098112106,1.1030000448226929
441,3.409929044544697,1.0880000591278076
442,3.423510879278183,1.0880000591278076
443,3.437092714011669,1.0720000267028809
444,3.4506745487451553,1.0720000267028809
445,3.4642563834786415,1.0410000085830688
446,3.4778382182121277,1.0410000085830688
447,3.491420052945614,1.0410000085830688
448,3.5050018876791,1.0410000085830688
449,3.518583722412586,1.0410000085830688
450,3.5285322666168213,1.0410000085830688
451,3.542367967776954,1.0260000228881836
452,3.556203668937087,1.0260000228881836
453,3.57003937009722,1.0099999904632568
454,3.583875071257353,1.0099999904632568
455,3.5977107724174857,1.0099999904632568
456,3.6115464735776186,0.9950000047683716
457,3.6253821747377515,0.9789999723434448
458,3.6392178758978844,0.9950000047683716
459,3.6530535770580173,0.9950000047683716
460,3.66688927821815,0.9950000047683716
461,3.680724979378283,0.9629999995231628
462,3.694687604904175,0.9789999723434448
463,3.708618505857885,0.9789999723434448
464,3.722549406811595,0.9629999995231628
465,3.736480307765305,0.9789999723434448
466,3.750411208719015,0.9629999995231628
467,3.764342109672725,0.9480000138282776
468,3.7782730106264353,0.9629999995231628
469,3.7922039115801454,0.9639999866485596
470,3.8061348125338554,0.9639999866485596
471,3.8200657134875655,0.9480000138282776
472,3.8339966144412756,0.9480000138282776
473,3.8479275153949857,0.9639999866485596
474,3.861191987991333,0.9950000047683716
475,4.450129237957299,1.6929999589920044
476,4.46407600492239,1.6460000276565552
477,4.478022771887481,1.63100004196167
478,4.491969538852572,1.600000023841858
479,4.505916305817664,1.569000005722046
480,4.519879341125488,1.5379999876022339
481,4.533350110054016,1.5219999551773071
482,4.546820878982544,1.4910000562667847
483,4.560291647911072,1.4759999513626099
484,4.5737624168396,1.4600000381469727
485,4.587233185768127,1.4290000200271606
486,4.600703954696655,1.4140000343322754
487,4.614174723625183,1.3980000019073486
488,4.627645492553711,1.3669999837875366
489,4.641116261482239,1.3519999980926514
490,4.654587030410767,1.3359999656677246
491,4.668057799339294,1.3209999799728394
492,4.681845664978027,1.3049999475479126
493,4.695602032355964,1.2899999618530273
494,4.709358399733901,1.2740000486373901
495,4.723114767111838,1.2589999437332153
496,4.736871134489775,1.2430000305175781
497,4.7506275018677115,1.2430000305175781
498,4.764383869245648,1.2269999980926514
499,4.778140236623585,1.2120000123977661
500,4.791896604001522,1.2120000123977661
501,4.805652971379459,1.1959999799728394
502,4.819409338757396,1.180999994277954
503,4.833165706135333,1.1649999618530273
504,4.847128391265869,1.149999976158142
505,4.43154963850975,1.149999976158142
506,4.015970885753632,1.1339999437332153
507,3.600392132997513,1.0420000553131104
508,3.184813380241394,1.0420000553131104
509,2.7692346274852753,1.0420000553131104
510,2.3536558747291565,1.0420000553131104
511,1.9380771219730377,1.0420000553131104
512,1.522498369216919,1.0260000228881836
513,1.1069196164608002,1.0260000228881836
514,2.2502529621124268,0.9950000047683716
515,2.2640886632725596,0.9950000047683716
516,2.2779243644326925,0.9950000047683716
517,2.2917600655928254,0.9950000047683716
518,2.3055957667529583,0.9639999866485596
519,2.319431467913091,0.9950000047683716
520,2.333267169073224,0.9950000047683716
521,2.347102870233357,0.9950000047683716
522,2.36093857139349,0.9950000047683716
523,2.3747742725536227,0.9950000047683716
524,2.3886099737137556,0.9950000047683716
525,2.4024456748738885,0.9950000047683716
526,2.416233777999878,1.0099999904632568
527,2.4297838797792792,1.0099999904632568
528,2.4433339815586805,1.0099999904632568
529,2.456884083338082,1.0099999904632568
530,2.470434185117483,1.0099999904632568
531,2.4839842868968844,1.0099999904632568
532,2.4975343886762857,1.0099999904632568
533,2.511084490455687,1.0260000228881836
534,2.5246345922350883,1.0260000228881836
535,2.5381846940144897,1.0420000553131104
536,2.551734795793891,1.0420000553131104
537,2.5652848975732923,1.0420000553131104
538,2.5797712802886963,1.0420000553131104
539,2.5934959147125483,1.0420000553131104
540,2.6072205491364002,1.0420000553131104
541,2.620945183560252,1.0570000410079956
542,2.634669817984104,1.0729999542236328
543,2.648394452407956,1.0729999542236328
544,2.662119086831808,1.0729999542236328
545,2.67584372125566,1.0880000591278076
546,2.689568355679512,1.0880000591278076
547,2.703292990103364,1.1039999723434448
548,2.717017624527216,1.1039999723434448
549,2.730742258951068,1.1039999723434448
550,2.739992380142212,1.11899995803833
551,2.753828081302345,1.11899995803833
552,2.7676637824624777,1.1349999904632568
553,2.7814994836226106,1.1349999904632568
554,2.7953351847827435,1.149999976158142
555,2.8091708859428763,1.149999976158142
556,2.8230065871030092,1.1649999618530273
557,2.836842288263142,1.180999994277954
558,2.850677989423275,1.1959999799728394
559,2.864513690583408,1.1959999799728394
560,2.8783493917435408,1.2120000123977661
561,2.8921850929036736,1.2120000123977661
562,2.905449628829956,1.2269999980926514
563,2.9197295950725675,1.2430000305175781
564,2.934009561315179,1.2589999437332153
565,2.9482895275577903,1.2589999437332153
566,2.9625694938004017,1.2899999618530273
567,2.976849460043013,1.2899999618530273
568,2.9911294262856245,1.3209999799728394
569,3.005409392528236,1.3209999799728394
570,3.0196893587708473,1.3519999980926514
571,3.0339693250134587,1.3669999837875366
572,3.04824929125607,1.3830000162124634
573,3.0625292574986815,1.3980000019073486
574,3.0770153999328613,1.3980000019073486
575,3.0907400343567133,1.3830000162124634
576,3.1044646687805653,1.3669999837875366
577,3.1181893032044172,1.3519999980926514
578,3.131913937628269,1.3209999799728394
579,3.145638572052121,1.3049999475479126
580,3.159363206475973,1.2899999618530273
581,3.173087840899825,1.2740000486373901
582,3.186812475323677,1.2589999437332153
583,3.200537109747529,1.2430000305175781
584,3.214261744171381,1.2430000305175781
585,3.227986378595233,1.2269999980926514
586,3.241774559020996,1.2120000123977661
587,3.2552135940641165,1.1959999799728394
588,3.268652629107237,1.180999994277954
589,3.2820916641503572,1.180999994277954
590,3.2955306991934776,1.1649999618530273
591,3.308969734236598,1.149999976158142
592,3.3224087692797184,1.149999976158142
593,3.335847804322839,1.1339999437332153
594,3.349286839365959,1.1030000448226929
595,3.3627258744090796,1.11899995803833
596,3.3761649094522,1.1030000448226929
597,3.3896039444953203,1.1030000448226929
598,3.4026939868927,1.0880000591278076
599,3.416069556027651,1.0720000267028809
600,3.4294451251626015,1.0720000267028809
601,3.442820694297552,1.0570000410079956
602,3.4561962634325027,1.0570000410079956
603,3.4695718325674534,1.0410000085830688
604,3.482947401702404,1.0410000085830688
605,3.4963229708373547,1.0410000085830688
606,3.5096985399723053,1.0410000085830688
607,3.523074109107256,1.0260000228881836
608,3.5364496782422066,1.0260000228881836
609,3.549825247377157,1.0099999904632568
610,3.5643115043640137,1.0099999904632568
611,3.5780361387878656,1.0099999904632568
612,3.5917607732117176,1.0099999904632568
613,3.6054854076355696,0.9950000047683716
614,3.6192100420594215,0.9950000047683716
615,3.6329346764832735,0.9950000047683716
616,3.6466593109071255,0.9950000047683716
617,3.6603839453309774,0.9789999723434448
618,3.6741085797548294,0.9789999723434448
619,3.6878332141786814,0.9639999866485596
620,3.7015578486025333,0.9789999723434448
621,3.7152824830263853,0.9789999723434448
622,3.7290704250335693,0.9789999723434448
623,3.74317585863173,0.9639999866485596
624,3.757281292229891,0.9639999866485596
625,3.7713867258280516,0.9639999866485596
626,3.7854921594262123,0.9480000138282776
627,3.799597593024373,0.9480000138282776
628,3.813703026622534,0.9330000281333923
629,3.8278084602206945,0.9639999866485596
630,3.8419138938188553,0.9480000138282776
631,3.856019327417016,0.9789999723434448
632,4.439435135573149,1.7079999446868896
633,4.453270836733282,1.6770000457763672
634,4.4671065378934145,1.6460000276565552
635,4.480942239053547,1.6150000095367432
636,4.49477794021368,1.5839999914169312
637,4.508613641373813,1.569000005722046
638,4.522449342533946,1.5379999876022339
639,4.536285043694079,1.5069999694824219
640,4.550073146820068,1.4910000562667847
641,4.56362324859947,1.4600000381469727
642,4.577173350378871,1.4450000524520874
643,4.590723452158272,1.4290000200271606
644,4.604273553937674,1.3980000019073486
645,4.617823655717075,1.3830000162124634
646,4.631373757496476,1.3669999837875366
647,4.6449238592758775,1.3519999980926514
648,4.658473961055279,1.3359999656677246
649,4.67202406283468,1.3209999799728394
650,4.685574164614081,1.2899999618530273
651,4.699124266393483,1.2740000486373901
652,4.712912559509277,1.2740000486373901
653,4.72674826066941,1.2589999437332153
654,4.740583961829543,1.2430000305175781
655,4.754419662989676,1.2269999980926514
656,4.768255364149809,1.2269999980926514
657,4.782091065309942,1.2120000123977661
658,4.795926766470075,1.1959999799728394
659,4.8097624676302075,1.180999994277954
660,4.82359816879034,1.180999994277954
661,4.837433869950473,1.1649999618530273
662,4.851269571110606,1.149999976158142
663,4.865105272270739,1.1339999437332153
664,4.8788933753967285,1.1339999437332153
665,4.892681476660073,1.1339999437332153
666,4.906469577923417,1.11899995803833
667,4.920257679186761,1.1030000448226929
668,4.934045780450106,1.1030000448226929
669,4.94783388171345,1.0880000591278076
670,4.961621982976794,1.0880000591278076
671,4.9754100842401385,1.0880000591278076
672,4.989198185503483,1.0720000267028809
673,5.002986286766827,1.0720000267028809
674,5.016774388030171,1.0570000410079956
675,5.030562489293516,1.0720000267028809
676,5.044350624084473,1.0570000410079956
677,5.058694057166576,1.0410000085830688
678,5.07303749024868,1.0260000228881836
679,5.087380923330784,1.0410000085830688
680,5.101724356412888,1.0410000085830688
681,5.116067789494991,1.0410000085830688
682,5.130411222577095,1.0260000228881836
683,5.144754655659199,1.0260000228881836
684,5.1590980887413025,1.0260000228881836
685,5.173441521823406,1.0099999904632568
686,5.18778495490551,1.0099999904632568
687,5.202128387987614,1.0260000228881836
688,5.216440200805664,1.0260000228881836
689,5.229990302585065,1.0099999904632568
690,5.243540404364467,1.0099999904632568
691,5.257090506143868,0.9950000047683716
692,5.270640607923269,0.9950000047683716
693,5.284190709702671,1.0099999904632568
694,5.297740811482072,1.0099999904632568
695,5.311290913261473,1.0099999904632568
696,5.3248410150408745,0.9950000047683716
697,5.338391116820276,0.9950000047683716
698,5.351941218599677,0.9950000047683716
699,5.365491320379078,0.9950000047683716
700,5.379279136657715,0.9950000047683716
701,5.393114837817848,0.9950000047683716
702,5.406950538977981,0.9950000047683716
703,5.4207862401381135,0.9950000047683716
704,5.434621941298246,0.9950000047683716
705,5.448457642458379,1.0099999904632568
706,5.462293343618512,0.9950000047683716
707,5.476129044778645,1.0099999904632568
708,5.489964745938778,1.0099999904632568
709,5.503800447098911,1.0099999904632568
710,5.517636148259044,1.0099999904632568
711,5.531471849419177,1.0099999904632568
712,5.544736385345459,1.0099999904632568
713,5.558524486608803,0.9950000047683716
714,5.572312587872148,1.0260000228881836
715,5.586100689135492,1.0260000228881836
716,5.599888790398836,1.0260000228881836
717,5.61367689166218,1.0099999904632568
718,5.627464992925525,1.0260000228881836
719,5.641253094188869,1.0410000085830688
720,5.655041195452213,1.0410000085830688
721,5.668829296715558,1.0410000085830688
